Total Achat,Total Vente,etatAdministratifEtablissement,changementEtatAdministratifEtablissement,activitePrincipaleEtablissement,etatAdministratifUniteLegale,changementEtatAdministratifUniteLegale,categorieJuridiqueUniteLegale,sexeUniteLegale,categorieEntreprise,trancheEffectifsEtablissement,codeCommuneEtablissement,caractereEmployeurEtablissement
0.0,6.0,A,False,01.4B,A,False,1000,M,PME,02,18141,O
0.0,6.0,A,False,01.4B,A,False,1000,M,PME,02,18141,O
0.0,6.0,A,False,01.4B,A,False,1000,M,PME,02,18141,O
0.0,6.0,A,False,01.4B,A,False,1000,M,PME,02,18141,O
0.0,6.0,A,False,81.30Z,A,False,1000,M,PME,02,18141,O
0.0,6.0,A,False,81.30Z,A,False,1000,M,PME,02,18141,O
0.0,6.0,A,False,81.30Z,A,False,1000,M,PME,02,18141,O
0.0,6.0,A,False,81.30Z,A,False,1000,M,PME,02,18141,O
0.0,1.0,A,False,86.22C,A,False,1000,M,PME,01,59122,O
0.0,1.0,A,False,86.22C,A,False,1000,M,PME,01,59122,O
0.0,1.0,A,False,86.22C,A,False,1000,M,PME,01,59122,O
0.0,1.0,A,False,85.1C,A,False,1000,M,PME,01,59122,O
0.0,1.0,A,False,85.1C,A,False,1000,M,PME,01,59122,O
0.0,1.0,A,False,85.1C,A,False,1000,M,PME,01,59122,O
0.0,2.0,F,True,47.21Z,C,True,1000,M,PME,01,63125,N
0.0,2.0,F,True,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,F,True,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,F,True,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,F,True,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,C,True,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,C,True,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,47.21Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,46.31Z,C,True,1000,M,PME,01,63125,N
0.0,2.0,A,False,46.31Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,46.31Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,46.31Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,46.31Z,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,C,True,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,C,True,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,A,False,1000,M,PME,01,63125,N
0.0,2.0,A,False,51.3A,A,False,1000,M,PME,01,63125,N
0.0,3.0,A,False,71.11Z,A,False,1000,M,PME,03,13207,O
0.0,3.0,A,False,71.11Z,A,False,1000,M,PME,03,13207,O
0.0,3.0,A,False,71.11Z,A,False,1000,M,PME,03,13207,O
0.0,3.0,A,False,71.11Z,A,True,1000,M,PME,03,13207,O
0.0,7.0,A,False,71.11Z,A,False,1000,M,PME,1.0,59350,O
0.0,7.0,A,False,71.11Z,A,False,1000,M,PME,1.0,59350,O
0.0,7.0,A,False,71.11Z,A,True,1000,M,PME,1.0,59350,O
0.0,7.0,A,False,74.2A,A,False,1000,M,PME,1.0,59350,O
0.0,7.0,A,False,74.2A,A,False,1000,M,PME,1.0,59350,O
0.0,7.0,A,False,74.2A,A,True,1000,M,PME,1.0,59350,O
0.0,7.0,A,True,74.2A,A,False,1000,M,PME,1.0,59350,O
0.0,7.0,A,True,74.2A,A,False,1000,M,PME,1.0,59350,O
0.0,7.0,A,True,74.2A,A,True,1000,M,PME,1.0,59350,O
0.0,7.0,A,False,74.2A,A,False,1000,M,PME,1.0,59350,O
0.0,7.0,A,False,74.2A,A,False,1000,M,PME,1.0,59350,O
0.0,7.0,A,False,74.2A,A,True,1000,M,PME,1.0,59350,O
0.0,29.0,A,False,47.71Z,A,False,1000,M,PME,2.0,97302,O
0.0,29.0,A,False,47.71Z,A,False,1000,M,PME,2.0,97302,O
0.0,29.0,A,False,47.71Z,A,False,1000,M,PME,2.0,97302,O
0.0,29.0,A,False,52.4C,A,False,1000,M,PME,2.0,97302,O
0.0,29.0,A,False,52.4C,A,False,1000,M,PME,2.0,97302,O
0.0,29.0,A,False,52.4C,A,False,1000,M,PME,2.0,97302,O
0.0,29.0,A,False,52.4C,A,False,1000,M,PME,2.0,97302,O
0.0,29.0,A,False,52.4C,A,False,1000,M,PME,2.0,97302,O
0.0,29.0,A,False,52.4C,A,False,1000,M,PME,2.0,97302,O
0.0,1.0,F,True,43.21A,C,True,1000,M,PME,00,08491,O
0.0,1.0,F,True,43.21A,A,False,1000,M,PME,00,08491,O
0.0,1.0,F,True,43.21A,A,False,1000,M,PME,00,08491,O
0.0,1.0,F,True,43.21A,A,True,1000,M,PME,00,08491,O
0.0,1.0,A,False,43.21A,C,True,1000,M,PME,00,08491,O
0.0,1.0,A,False,43.21A,A,False,1000,M,PME,00,08491,O
0.0,1.0,A,False,43.21A,A,False,1000,M,PME,00,08491,O
0.0,1.0,A,False,43.21A,A,True,1000,M,PME,00,08491,O
0.0,1.0,A,False,45.3A,C,True,1000,M,PME,00,08491,O
0.0,1.0,A,False,45.3A,A,False,1000,M,PME,00,08491,O
0.0,1.0,A,False,45.3A,A,False,1000,M,PME,00,08491,O
0.0,1.0,A,False,45.3A,A,True,1000,M,PME,00,08491,O
0.0,1.0,A,False,45.3A,C,True,1000,M,PME,00,08491,O
0.0,1.0,A,False,45.3A,A,False,1000,M,PME,00,08491,O
0.0,1.0,A,False,45.3A,A,False,1000,M,PME,00,08491,O
0.0,1.0,A,False,45.3A,A,True,1000,M,PME,00,08491,O
0.0,4.0,A,False,90.01Z,A,False,1000,M,PME,01,26198,O
0.0,4.0,A,False,90.01Z,A,False,1000,M,PME,01,26198,O
0.0,4.0,A,False,90.01Z,A,True,1000,M,PME,01,26198,O
0.0,4.0,A,False,90.01Z,A,False,1000,M,PME,01,26198,O
0.0,4.0,A,False,90.01Z,A,False,1000,M,PME,01,26198,O
0.0,4.0,A,False,90.01Z,A,True,1000,M,PME,01,26198,O
0.0,4.0,A,False,92.3A,A,False,1000,M,PME,01,26198,O
0.0,4.0,A,False,92.3A,A,False,1000,M,PME,01,26198,O
0.0,4.0,A,False,92.3A,A,True,1000,M,PME,01,26198,O
0.0,4.0,A,False,43.12A,A,False,5710,[ND],PME,11,09261,O
0.0,4.0,A,False,43.12A,A,False,5499,[ND],PME,11,09261,O
0.0,4.0,A,False,43.12A,A,False,5499,[ND],PME,11,09261,O
0.0,4.0,A,False,43.12A,A,False,5499,[ND],PME,11,09261,O
0.0,4.0,A,False,43.12A,A,False,5499,[ND],PME,11,09261,O
0.0,4.0,A,False,45.1A,A,False,5710,[ND],PME,11,09261,O
0.0,4.0,A,False,45.1A,A,False,5499,[ND],PME,11,09261,O
0.0,4.0,A,False,45.1A,A,False,5499,[ND],PME,11,09261,O
0.0,4.0,A,False,45.1A,A,False,5499,[ND],PME,11,09261,O
0.0,4.0,A,False,45.1A,A,False,5499,[ND],PME,11,09261,O
0.0,15.0,A,False,43.12A,A,False,5710,[ND],PME,03,31135,O
0.0,15.0,A,False,43.12A,A,False,5499,[ND],PME,03,31135,O
0.0,15.0,A,False,43.12A,A,False,5499,[ND],PME,03,31135,O
0.0,15.0,A,False,43.12A,A,False,5499,[ND],PME,03,31135,O
0.0,15.0,A,False,43.12A,A,False,5499,[ND],PME,03,31135,O
0.0,15.0,A,False,45.1A,A,False,5710,[ND],PME,03,31135,O
0.0,15.0,A,False,45.1A,A,False,5499,[ND],PME,03,31135,O
0.0,15.0,A,False,45.1A,A,False,5499,[ND],PME,03,31135,O
0.0,15.0,A,False,45.1A,A,False,5499,[ND],PME,03,31135,O
0.0,15.0,A,False,45.1A,A,False,5499,[ND],PME,03,31135,O
0.0,1.0,A,False,32.20Z,A,False,1000,M,PME,03,78172,O
0.0,1.0,A,False,32.20Z,A,False,1000,M,PME,03,78172,O
0.0,1.0,A,False,32.20Z,A,False,1000,M,PME,03,78172,O
0.0,1.0,A,False,32.20Z,A,False,1000,M,PME,03,78172,O
0.0,5.0,A,False,49.39A,A,False,1000,M,PME,02,2A004,O
0.0,5.0,A,False,49.39A,A,False,1000,M,PME,02,2A004,O
0.0,5.0,A,False,49.39A,A,False,1000,M,PME,02,2A004,O
0.0,5.0,A,False,49.39A,A,False,1000,M,PME,02,2A004,O
0.0,5.0,A,False,49.39A,A,True,1000,M,PME,02,2A004,O
0.0,5.0,A,False,60.2B,A,False,1000,M,PME,02,2A004,O
0.0,5.0,A,False,60.2B,A,False,1000,M,PME,02,2A004,O
0.0,5.0,A,False,60.2B,A,False,1000,M,PME,02,2A004,O
0.0,5.0,A,False,60.2B,A,False,1000,M,PME,02,2A004,O
0.0,5.0,A,False,60.2B,A,True,1000,M,PME,02,2A004,O
0.0,2.0,A,False,10.71C,A,False,1000,M,PME,03,09122,O
0.0,2.0,A,False,10.71C,A,False,1000,M,PME,03,09122,O
0.0,2.0,A,False,10.71C,A,False,1000,M,PME,03,09122,O
0.0,2.0,A,False,15.8C,A,False,1000,M,PME,03,09122,O
0.0,2.0,A,False,15.8C,A,False,1000,M,PME,03,09122,O
0.0,2.0,A,False,15.8C,A,False,1000,M,PME,03,09122,O
0.0,2.0,A,False,15.8C,A,False,1000,M,PME,03,09122,O
0.0,2.0,A,False,15.8C,A,False,1000,M,PME,03,09122,O
0.0,2.0,A,False,15.8C,A,False,1000,M,PME,03,09122,O
0.0,1.0,F,True,49.32Z,C,True,1000,M,PME,00,08370,O
0.0,1.0,F,True,49.32Z,A,False,1000,M,PME,00,08370,O
0.0,1.0,F,True,49.32Z,A,False,1000,M,PME,00,08370,O
0.0,1.0,F,True,49.32Z,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,49.32Z,C,True,1000,M,PME,00,08370,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,60.2E,C,True,1000,M,PME,00,08370,O
0.0,1.0,A,False,60.2E,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,60.2E,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,60.2E,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,60.2E,C,True,1000,M,PME,00,08370,O
0.0,1.0,A,False,60.2E,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,60.2E,A,False,1000,M,PME,00,08370,O
0.0,1.0,A,False,60.2E,A,False,1000,M,PME,00,08370,O
0.0,4.0,A,False,43.34Z,A,False,1000,M,PME,02,06027,O
0.0,4.0,A,False,43.34Z,A,False,1000,M,PME,02,06027,O
0.0,4.0,A,False,43.34Z,A,True,1000,M,PME,02,06027,O
0.0,4.0,A,False,45.4J,A,False,1000,M,PME,02,06027,O
0.0,4.0,A,False,45.4J,A,False,1000,M,PME,02,06027,O
0.0,4.0,A,False,45.4J,A,True,1000,M,PME,02,06027,O
0.0,4.0,A,False,45.4J,A,False,1000,M,PME,02,06027,O
0.0,4.0,A,False,45.4J,A,False,1000,M,PME,02,06027,O
0.0,4.0,A,False,45.4J,A,True,1000,M,PME,02,06027,O
0.0,3.0,F,True,10.71C,C,True,1000,M,PME,11,41018,O
0.0,3.0,F,True,10.71C,A,False,1000,M,PME,11,41018,O
0.0,3.0,F,True,10.71C,A,False,1000,M,PME,11,41018,O
0.0,3.0,F,True,10.71C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,10.71C,C,True,1000,M,PME,11,41018,O
0.0,3.0,A,False,10.71C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,10.71C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,10.71C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,15.8C,C,True,1000,M,PME,11,41018,O
0.0,3.0,A,False,15.8C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,15.8C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,15.8C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,15.8C,C,True,1000,M,PME,11,41018,O
0.0,3.0,A,False,15.8C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,15.8C,A,False,1000,M,PME,11,41018,O
0.0,3.0,A,False,15.8C,A,False,1000,M,PME,11,41018,O
0.0,4.0,A,False,38.32Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,38.32Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,38.32Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,38.32Z,A,True,1000,M,PME,NN,53121,O
0.0,4.0,A,False,47.79Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,47.79Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,47.79Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,47.79Z,A,True,1000,M,PME,NN,53121,O
0.0,4.0,A,False,52.5Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,52.5Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,52.5Z,A,False,1000,M,PME,NN,53121,O
0.0,4.0,A,False,52.5Z,A,True,1000,M,PME,NN,53121,O
0.0,1.0,F,True,71.12B,C,True,1000,M,PME,01,34192,O
0.0,1.0,F,True,71.12B,A,False,1000,M,PME,01,34192,O
0.0,1.0,F,True,71.12B,A,False,1000,M,PME,01,34192,O
0.0,1.0,F,True,71.12B,A,False,1000,M,PME,01,34192,O
0.0,1.0,F,True,71.12B,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,71.12B,C,True,1000,M,PME,01,34192,O
0.0,1.0,A,False,71.12B,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,71.12B,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,71.12B,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,71.12B,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,C,True,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,C,True,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,74.2C,A,False,1000,M,PME,01,34192,O
0.0,1.0,A,False,43.12B,A,False,1000,M,PME,03,27425,O
0.0,1.0,A,False,43.12B,A,False,1000,M,PME,03,27425,O
0.0,1.0,A,False,43.12B,A,False,1000,M,PME,03,27425,O
0.0,1.0,A,False,45.1B,A,False,1000,M,PME,03,27425,O
0.0,1.0,A,False,45.1B,A,False,1000,M,PME,03,27425,O
0.0,1.0,A,False,45.1B,A,False,1000,M,PME,03,27425,O
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,True,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,True,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,NN,82096,N
0.0,2.0,A,False,49.32Z,A,True,1000,M,PME,NN,82096,N
0.0,1.0,A,False,43.12A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,43.12A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,43.12A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,43.12A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,43.12A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,68.20B,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,68.20B,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,68.20B,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,68.20B,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,68.20B,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,1.0,50109,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,1.0,50109,O
0.0,3.0,F,True,43.34Z,C,True,1000,M,PME,0.0,17016,O
0.0,3.0,F,True,43.34Z,A,False,1000,M,PME,0.0,17016,O
0.0,3.0,F,True,43.34Z,A,False,1000,M,PME,0.0,17016,O
0.0,3.0,F,True,43.34Z,A,False,1000,M,PME,0.0,17016,O
0.0,3.0,F,True,43.34Z,A,True,1000,M,PME,0.0,17016,O
0.0,3.0,A,False,43.34Z,C,True,1000,M,PME,0.0,17016,O
0.0,3.0,A,False,43.34Z,A,False,1000,M,PME,0.0,17016,O
0.0,3.0,A,False,43.34Z,A,False,1000,M,PME,0.0,17016,O
0.0,3.0,A,False,43.34Z,A,False,1000,M,PME,0.0,17016,O
0.0,3.0,A,False,43.34Z,A,True,1000,M,PME,0.0,17016,O
0.0,13.0,A,False,47.91B,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,47.91B,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,47.91B,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,47.91B,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,47.91B,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,47.91B,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,47.91B,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,85.52Z,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,85.52Z,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,85.52Z,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,85.52Z,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,85.52Z,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,85.52Z,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,85.52Z,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,80.4D,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,80.4D,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,80.4D,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,80.4D,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,80.4D,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,80.4D,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,80.4D,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,13.0,A,False,52.4R,A,False,1000,M,PME,1.0,54314,O
0.0,7.0,A,False,46.31Z,A,False,1000,M,PME,3.0,17337,N
0.0,7.0,A,False,46.31Z,A,False,1000,M,PME,3.0,17337,N
0.0,7.0,A,False,46.31Z,A,True,1000,M,PME,3.0,17337,N
0.0,7.0,A,False,46.31Z,A,False,1000,M,PME,3.0,17337,N
0.0,7.0,A,False,46.31Z,A,False,1000,M,PME,3.0,17337,N
0.0,7.0,A,False,46.31Z,A,True,1000,M,PME,3.0,17337,N
0.0,7.0,A,False,51.3A,A,False,1000,M,PME,3.0,17337,N
0.0,7.0,A,False,51.3A,A,False,1000,M,PME,3.0,17337,N
0.0,7.0,A,False,51.3A,A,True,1000,M,PME,3.0,17337,N
0.0,3.0,F,True,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,F,True,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,F,True,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,F,True,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,F,True,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,F,True,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,85.53Z,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,80.4A,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,80.4A,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,80.4A,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,80.4A,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,80.4A,A,False,1000.0,M,PME,00,63193,O
0.0,3.0,A,False,80.4A,A,False,1000.0,M,PME,00,63193,O
0.0,7.0,F,True,71.12B,A,False,5710.0,[ND],PME,11,38485,O
0.0,7.0,F,True,71.12B,A,False,5710.0,[ND],PME,11,38485,O
0.0,7.0,F,True,71.12B,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,F,True,71.12B,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,F,True,71.12B,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,F,True,71.12B,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,A,False,71.12B,A,False,5710.0,[ND],PME,11,38485,O
0.0,7.0,A,False,71.12B,A,False,5710.0,[ND],PME,11,38485,O
0.0,7.0,A,False,71.12B,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,A,False,71.12B,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,A,False,71.12B,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,A,False,71.12B,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,A,False,74.2C,A,False,5710.0,[ND],PME,11,38485,O
0.0,7.0,A,False,74.2C,A,False,5710.0,[ND],PME,11,38485,O
0.0,7.0,A,False,74.2C,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,A,False,74.2C,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,A,False,74.2C,A,False,5499.0,[ND],PME,11,38485,O
0.0,7.0,A,False,74.2C,A,False,5499.0,[ND],PME,11,38485,O
0.0,1.0,A,False,59.11B,A,False,1000.0,M,PME,NN,75112,O
0.0,1.0,A,False,59.11B,A,False,1000.0,M,PME,NN,75112,O
0.0,1.0,A,False,59.11B,A,False,1000.0,M,PME,NN,75112,O
0.0,1.0,A,False,59.11B,A,True,1000.0,M,PME,NN,75112,O
0.0,1.0,A,False,92.1B,A,False,1000.0,M,PME,NN,75112,O
0.0,1.0,A,False,92.1B,A,False,1000.0,M,PME,NN,75112,O
0.0,1.0,A,False,92.1B,A,False,1000.0,M,PME,NN,75112,O
0.0,1.0,A,False,92.1B,A,True,1000.0,M,PME,NN,75112,O
0.0,1.0,A,False,02.20Z,A,False,1000.0,M,PME,01,55551,O
0.0,1.0,A,False,02.20Z,A,False,1000.0,M,PME,01,55551,O
0.0,1.0,A,False,02.20Z,A,False,1000.0,M,PME,01,55551,O
0.0,1.0,A,False,02.20Z,A,False,1000.0,M,PME,01,55551,O
0.0,1.0,A,False,02.20Z,A,False,1000.0,M,PME,12,21154,O
0.0,1.0,A,False,02.20Z,A,False,1000.0,M,PME,12,21154,O
0.0,1.0,A,False,02.20Z,A,False,1000.0,M,PME,12,21154,O
0.0,1.0,A,False,02.20Z,A,True,1000.0,M,PME,12,21154,O
0.0,2.0,F,True,69.10Z,C,True,1000.0,M,PME,NN,28279,O
0.0,2.0,F,True,69.10Z,A,False,1000.0,M,PME,NN,28279,O
0.0,2.0,F,True,69.10Z,A,False,1000.0,M,PME,NN,28279,O
0.0,2.0,F,True,69.10Z,A,True,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,69.10Z,C,True,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,69.10Z,A,False,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,69.10Z,A,False,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,69.10Z,A,True,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,74.1A,C,True,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,74.1A,A,False,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,74.1A,A,False,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,74.1A,A,True,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,74.1A,C,True,1000.0,M,PME,NN,28279,O
0.0,2.0,A,False,74.1A,A,False,1000.0,M,PME,NN,28279,O
