75008.0, 2108
75009.0, 1227
75011.0, 1151
75017.0, 1031
75015.0, 981
75010.0, 960
34000.0, 943
92100.0, 921
75012.0, 918
69003.0, 822
35000.0, 790
67000.0, 786
75002.0, 776
21000.0, 772
92000.0, 769
33000.0, 768
59800.0, 768
75013.0, 765
51100.0, 751
44000.0, 714
31100.0, 694
75020.0, 693
33700.0, 685
92400.0, 675
31000.0, 671
25000.0, 644
92800.0, 640
75014.0, 632
75018.0, 624
69100.0, 623
59000.0, 592
69007.0, 592
97200.0, 587
42000.0, 580
44800.0, 578
75116.0, 577
92300.0, 576
75019.0, 571
54000.0, 568
97122.0, 560
29200.0, 559
93100.0, 552
75001.0, 541
84000.0, 516
38000.0, 502
75007.0, 497
31200.0, 496
14000.0, 493
63000.0, 482
17000.0, 480
86000.0, 480
34070.0, 472
44300.0, 471
97490.0, 463
6000.0, 457
66000.0, 452
97232.0, 452
80000.0, 451
76000.0, 451
92200.0, 446
69002.0, 444
63100.0, 443
64000.0, 438
13290.0, 437
92130.0, 435
76600.0, 430
69006.0, 429
59100.0, 425
92500.0, 423
60000.0, 422
69800.0, 419
92230.0, 419
82000.0, 417
59650.0, 416
68000.0, 415
87000.0, 410
6200.0, 409
97300.0, 406
79000.0, 404
75003.0, 401
85000.0, 401
31400.0, 400
13008.0, 399
30000.0, 394
49100.0, 394
30900.0, 393
57070.0, 393
72000.0, 392
94200.0, 392
13006.0, 392
13001.0, 386
93200.0, 385
75005.0, 371
11000.0, 369
97400.0, 368
26000.0, 368
56000.0, 367
45000.0, 367
11100.0, 367
67100.0, 366
78000.0, 365
57000.0, 364
1000.0, 360
37000.0, 360
29000.0, 360
33300.0, 360
73000.0, 355
18000.0, 354
75006.0, 351
69120.0, 349
13100.0, 347
83000.0, 344
13127.0, 329
13400.0, 328
69009.0, 325
44100.0, 325
97410.0, 323
49000.0, 322
33600.0, 317
34500.0, 314
35510.0, 313
6300.0, 307
38100.0, 303
56100.0, 300
42100.0, 300
69200.0, 297
92110.0, 291
64100.0, 290
13015.0, 289
44200.0, 287
75016.0, 286
34130.0, 285
13002.0, 283
62000.0, 280
94000.0, 279
27000.0, 278
92600.0, 276
74000.0, 274
75004.0, 273
97420.0, 270
8000.0, 269
59300.0, 268
72100.0, 268
44470.0, 267
5000.0, 262
31300.0, 261
49300.0, 261
20090.0, 261
10000.0, 260
41000.0, 258
44600.0, 256
13011.0, 255
92150.0, 253
2100.0, 253
59200.0, 252
97600.0, 251
97139.0, 251
69001.0, 249
31500.0, 249
12000.0, 248
83500.0, 248
71000.0, 248
34080.0, 246
93400.0, 244
28000.0, 242
95100.0, 240
71100.0, 239
92120.0, 238
62100.0, 238
77000.0, 237
59700.0, 235
90000.0, 232
67300.0, 231
33800.0, 230
16000.0, 228
19100.0, 227
26200.0, 227
36000.0, 223
97460.0, 223
13016.0, 222
20000.0, 221
88000.0, 220
31670.0, 219
13014.0, 218
94400.0, 217
81000.0, 214
31700.0, 214
92700.0, 213
45140.0, 213
15000.0, 213
94100.0, 212
83600.0, 212
53000.0, 211
94120.0, 210
91140.0, 209
13300.0, 208
69400.0, 208
74960.0, 208
22000.0, 207
20200.0, 206
13090.0, 206
93500.0, 203
89000.0, 203
48000.0, 202
93300.0, 201
65000.0, 199
31240.0, 199
42300.0, 198
69500.0, 198
60200.0, 197
78140.0, 197
97438.0, 197
20167.0, 197
91940.0, 197
52000.0, 197
94150.0, 197
69008.0, 196
92160.0, 195
31130.0, 194
68200.0, 194
69330.0, 194
93160.0, 194
87280.0, 194
62300.0, 194
91000.0, 193
58000.0, 192
59500.0, 192
40000.0, 190
6600.0, 189
2200.0, 187
67200.0, 187
32000.0, 186
33610.0, 186
13200.0, 186
61000.0, 186
92240.0, 185
13009.0, 184
83130.0, 184
76100.0, 183
6700.0, 183
13013.0, 183
78280.0, 183
95700.0, 183
67400.0, 182
31770.0, 181
74200.0, 180
78180.0, 180
97440.0, 179
33100.0, 178
6400.0, 176
94500.0, 174
69140.0, 174
77400.0, 174
64200.0, 173
51000.0, 173
64600.0, 173
39000.0, 172
38400.0, 172
70000.0, 172
20600.0, 171
6510.0, 171
34090.0, 171
24100.0, 170
47000.0, 170
33370.0, 167
78100.0, 167
6800.0, 166
6560.0, 166
69680.0, 166
97150.0, 165
43000.0, 164
35700.0, 164
80080.0, 164
95310.0, 164
94300.0, 164
38130.0, 163
13600.0, 161
81100.0, 160
17100.0, 160
97110.0, 158
38200.0, 158
97419.0, 157
37300.0, 155
13010.0, 155
13007.0, 155
57100.0, 155
74370.0, 155
83140.0, 155
63800.0, 154
92140.0, 154
30100.0, 153
44240.0, 152
35760.0, 152
93600.0, 152
91300.0, 152
45100.0, 152
1700.0, 151
33520.0, 151
64140.0, 150
93210.0, 150
83210.0, 150
68100.0, 149
2000.0, 149
38240.0, 149
55000.0, 149
95300.0, 149
69004.0, 148
38300.0, 148
85300.0, 148
39100.0, 148
50000.0, 148
49070.0, 148
14200.0, 147
49124.0, 147
77100.0, 147
57140.0, 147
73100.0, 146
62223.0, 146
69760.0, 144
46000.0, 144
35400.0, 144
76230.0, 144
59290.0, 144
97430.0, 144
91400.0, 143
83300.0, 143
3000.0, 143
4100.0, 143
95000.0, 142
35200.0, 142
78190.0, 142
54500.0, 142
54710.0, 142
31140.0, 142
44400.0, 142
93000.0, 142
54320.0, 141
34170.0, 141
33130.0, 140
83400.0, 140
97354.0, 140
76800.0, 140
59810.0, 139
9100.0, 139
3100.0, 138
41100.0, 138
6130.0, 137
20290.0, 137
